Temp	s_xy	_xz	s_yz 
   421.74179    654.65983    3100.1837    1108.8553 
   423.96497       782.76    3089.7792    1292.1082 
   426.16928    900.48037    3058.9305    1449.3376 
   428.16154    1012.4082    3009.4675    1574.2285 
   429.75848    1125.9255    2941.3123    1662.4581 
   430.79247    1248.4381    2856.6096    1708.8249 
   431.11751    1382.5447    2759.1164     1712.591 
   430.61984    1529.4312    2651.0526    1675.2344 
    429.2319    1686.6936    2537.0402     1600.061 
   426.95132    1845.4832    2420.4303    1493.0771 
   423.86048    1995.7383    2303.3071    1362.9486 
   420.13742    2128.8925     2187.853    1220.4971 
   416.05162    2238.1604    2069.8424    1076.2312 
   411.94211    2325.0162    1946.6675    939.22412 
   408.18054    2397.5749    1811.5592    817.23156 
   405.12758    2467.6883    1660.5072    715.91074 
   403.09313    2547.8909    1492.3121    638.38346 
   402.30495    2647.1061    1308.7909    585.41501 
   402.88761    2770.5992    1115.1287    558.25124 
   404.85407    2919.6278    918.85344     555.6426 
   408.10654    3090.6003    728.40995      575.067 
   412.44896    3279.1508    551.02453    610.11496 
   417.60626    3476.8337    393.86226    654.35009 
      423.25    3675.6783     263.9977    698.92483 
   429.02691     3866.527    163.47122    734.41661 
   434.58711    4039.2505    95.146725    750.84254 
   439.61029     4184.305    57.400095    741.23332 
   443.82647     4292.933    45.866498    700.82879 
   447.03245    4356.1195    51.073308    629.86452 
   449.09975    4371.1374     60.88779    531.76829 
   449.97416    4336.8304    62.840718    409.17383 
   449.66541    4256.8154    45.690439     269.5658 
   448.23323    4139.1613    2.5315127      117.651 
   445.76966    3992.8076   -63.847882   -40.398072 
   442.38589    3830.1869   -143.40763   -201.66529 
   438.20584    3663.0039   -218.83441   -361.55552 
   433.36927    3506.7248   -270.23735   -515.61279 
    428.0429    3372.9154   -280.35746   -662.11999 
   422.43518     3274.319   -235.16149   -797.15261 
   416.80665    3216.3977   -132.14896   -916.84576 
    411.4668     3198.612    23.126941   -1018.1272 
   406.75537     3218.848    217.83363   -1098.5386 
   403.00816     3263.339    433.04467      -1155.9 
   400.51153    3314.2942    650.41054   -1190.1905 
   399.45617    3355.2248     848.4944   -1202.8625 
   399.89964    3369.5478    1011.2207   -1198.0605 
   401.74642    3341.6195     1126.025   -1180.7396 
   404.75101    3261.9928    1188.5999   -1155.2302 
   408.54472    3126.1449    1201.6073   -1124.4552 
   412.67629     2933.498    1175.3394   -1087.4161 
   416.66304    2689.3978    1124.8013   -1040.9235 
   420.04324    2403.6117    1070.0127   -980.47525 
   422.42639    2087.7276    1027.2359   -903.36353 
   423.53596     1755.646    1009.9914   -808.45907 
   423.24218     1418.512    1024.2483   -699.85274 
   421.58142    1084.5804    1067.7003   -582.84272 
    418.7567    759.61853    1131.8715   -465.28504 
   415.11632    444.89941    1204.4055   -355.18157 
   411.11192    142.32453    1272.2887   -258.45197 
   407.23949    -144.2597    1325.9401   -179.45911 
   403.97366   -409.79146     1359.587   -119.36957 
   401.70452   -647.24602    1372.3281   -76.981509 
   400.68759   -849.05586    1366.7203   -46.674186 
   401.01174   -1009.3997    1349.2095    -20.65102 
    402.5876   -1125.2529    1324.0945    13.777564 
   405.16042   -1199.1971    1296.6535    71.064513 
   408.34707    -1232.481    1271.8348    165.61937 
   411.69654   -1228.7645    1252.5729     310.6662 
   414.76464   -1196.2051    1243.0422    510.96897 
   417.19438   -1143.3607    1245.0453    765.07121 
   418.78153   -1083.0472    1260.5055    1062.3637 
   419.51219   -1031.8922    1288.8551    1385.0468 
   419.56178   -1007.2292    1328.5454    1712.6131 
   419.25847   -1026.9421    1374.0985    2022.2104 
   419.02105   -1104.8775    1417.7132    2292.4303 
   419.28787   -1247.3706     1452.021    2509.1396 
   420.44898   -1453.3871    1468.4812    2659.5765 
   422.79156   -1708.8609     1459.908    2738.7804 
   426.46089   -1998.4425    1423.3346    2744.9952 
   431.43795    -2297.111     1359.099    2684.7148 
   437.53245   -2579.8184    1272.5765    2565.4553 
    444.3921   -2822.2247    1172.0456    2399.4559 
   451.53158   -3006.8669     1071.084     2198.908 
   458.37908   -3121.1465    981.73787    1973.0803 
   464.33865   -3158.9809    910.78547    1729.9295 
   468.86075   -3120.2322    863.38842    1472.3284 
   471.51122   -3007.9472    835.52849    1205.2092 
   472.02608   -2827.0053    818.81087    931.39626 
   470.34524    -2584.724     801.2379    658.78227 
   466.61742   -2292.6488    771.06935    395.74743 
   461.17886    -1964.636    716.32315    151.49778 
   454.50946   -1618.8108    630.70844   -66.386607 
   447.17339   -1274.1584    511.30176   -251.99023 
   439.75416   -948.06374    357.43541   -405.29621 
   432.79258   -656.65806    171.51698   -528.74482 
   426.73357   -406.64622   -39.426632   -627.87086 
   421.88487   -200.94389    -267.4761   -710.89733 
   418.38862   -39.410045   -499.60393   -783.24036 
   416.20715    84.829183   -720.37239   -849.73411 
   415.12492    174.91385   -909.68406   -911.46489 
   414.77095     235.1188   -1047.3293   -962.84087 
   414.66663    262.07872   -1119.9372   -992.11716 
   414.29847    253.52794    -1122.903    -986.1142 
   413.20132    203.62411   -1064.2262   -935.61852 
   411.03544    111.46793   -967.47651   -840.37245 
    407.6372   -18.122361   -859.52781   -713.46296 
   403.03852    -178.7344   -767.61498   -574.07692 
   397.45509   -359.33986   -712.36392    -442.7472 
   391.25092   -550.43863   -701.62869   -333.21665 
   384.88457   -743.82033   -736.26832    -247.9287 
   378.84589   -931.16928     -805.899   -184.21457 
   373.59248    -1106.591   -898.94176   -133.53607 
   369.49797   -1264.0604    -1003.951   -85.320264 
   366.81485   -1397.3815   -1110.5614   -37.024767 
   365.65613   -1506.8549   -1211.6026    11.487621 
   365.99505   -1590.5229   -1302.5228    56.741558 
   367.67888   -1651.4138   -1381.0602     92.63859 
   370.45397   -1692.4582   -1448.5556    114.28802 
   374.00153   -1719.7455    -1509.194    117.00241 
    377.9774   -1736.4858   -1568.6884    99.798158 
   382.05537   -1744.7656   -1634.7015    66.004086 
    385.9634   -1744.8505   -1714.4623    21.882055 
   389.50762   -1735.3284   -1813.4585   -26.546147 
   392.57725    -1715.225   -1931.8624    -72.94047 
   395.12871   -1684.1342   -2068.0104   -108.80958 
   397.15888    -1643.776   -2218.5742   -129.89927 
   398.67872    -1595.863   -2377.0142    -133.4738 
   399.69861   -1541.6449   -2536.7883    -118.5494 
   400.23251   -1478.6532   -2691.6076   -85.664821 
     400.318   -1404.0196   -2835.4072   -37.556257 
   400.04185   -1313.4529   -2960.0211    25.430067 
    399.5561   -1203.1087    -3061.682    100.32991 
   399.07209   -1075.6699    -3135.446     186.0554 
   398.83359   -939.67268   -3184.4911    282.66366 
   399.07448   -807.89097   -3213.9906    386.91096 
   399.97339    -694.8574   -3236.3419    493.48043 
   401.61979   -615.03012   -3262.1478    593.55306 
   403.99543   -578.99059   -3301.5202    676.19231 
   406.97331   -595.39516   -3359.0092    731.72294 
   410.33457   -665.61662   -3433.6116     750.2813 
   413.79508   -790.16843   -3521.0122    724.38491 
    417.0389   -962.81238   -3609.3413    651.83952 
   419.75399   -1173.4984   -3688.5091     534.9775 
   421.66766    -1407.349   -3750.0353    378.41531 
   422.57778   -1645.7936   -3788.9111    191.40685 
   422.37889   -1869.3361   -3804.6924   -15.255063 
   421.08234   -2059.2915   -3799.2456   -234.59671 
   418.82073   -2199.3479   -3775.9497   -453.02648 
    415.8399   -2279.9062   -3734.2424    -664.2701 
   412.47147   -2297.2886   -3672.6995   -857.95753 
   409.09109   -2255.2127   -3585.8878   -1026.7378 
   406.06933   -2162.2321   -3470.9878   -1165.2329 
   403.72402    -2035.376    -3326.214   -1269.2952 
   402.28217   -1891.1242   -3151.2435   -1340.6666 
   401.85685   -1749.2379   -2951.8797   -1384.1364 
   402.44038   -1628.0213   -2735.0537   -1406.7226 
   403.91188   -1541.7649   -2509.6567   -1417.0886 
   406.05491   -1499.5234    -2285.187   -1423.5211 
   408.58099   -1504.1316   -2067.1493   -1431.1182 
   411.15509   -1553.2872   -1858.3212   -1443.5581 
   413.42032   -1636.1525   -1657.2555    -1459.827 
   415.02587   -1741.2625   -1458.7106   -1480.0287 
   415.65487   -1856.1458   -1256.9846   -1501.2868 
   415.05438   -1971.4882   -1045.5038   -1521.0421 
   413.06254    -2078.249   -822.09309   -1537.0139 
   409.62943   -2170.8135   -585.00935   -1542.8725 
   404.83015   -2247.2808   -334.16114   -1533.0817 
   398.86355   -2305.9697   -72.771602   -1500.0654 
   392.04013   -2343.8543    195.00191   -1436.9098 
   384.75975   -2358.7812    463.28451   -1339.7941 
   377.48384   -2346.7911    721.68344   -1208.7217 
   370.70497   -2306.1338      962.339   -1049.5894 
   364.91307   -2237.5546    1170.6721   -869.83113 
   360.55758   -2145.3632    1335.1525   -681.65588 
    358.0061   -2040.4004    1445.9043   -491.30653 
   357.50253   -1935.9963    1494.9146   -307.03513 
   359.13041    -1845.734    1480.8277   -129.84449 
   362.79022   -1784.0362    1407.2816    38.017506 
   368.19478   -1758.3789    1282.6743    197.85311 
   374.88688   -1769.2301    1123.8345    347.80811 
   382.27933   -1808.6169     952.4076    484.53838 
     389.713    -1862.207    788.11429    605.56567 
   396.52626    -1909.663    651.59251     705.9889 
   402.12545    -1933.457    554.56033     786.7059 
   406.04738   -1922.0218    503.59792    849.46963 
   408.00309   -1870.5917    496.29601    900.85172 
   407.89973   -1786.2577    520.85156    949.21963 
   405.83995   -1681.5587    561.24049    1002.6384 
   402.10022   -1572.8399    598.08511    1068.7548 
   397.09361   -1478.0306    615.56925    1152.9767 
   391.32231   -1410.4305    601.39969    1256.0947 
   385.32338   -1377.3443    546.04774    1379.9836 
   379.61423   -1378.7116    446.15195    1522.4111 
   374.64258   -1410.0309    302.37606    1682.2561 
   370.74726   -1461.5048    118.53472    1857.4164 
   368.13306   -1522.7002   -99.257796    2047.4309 
   366.86409   -1581.0055   -343.19027     2251.404 
   366.87412   -1624.1591   -600.65559    2465.7009 
   367.99383   -1642.6606   -860.36507    2684.6735 
    369.9899   -1629.5544   -1109.0139     2899.391 
   372.61007   -1579.0928   -1336.6476    3097.6794 
   375.62364   -1489.1545   -1535.1383    3266.2869 
   378.84934   -1363.6896   -1700.7366     3394.518 
   382.16772   -1209.9854   -1830.2771     3471.159 
   385.51364   -1042.3117   -1922.5288    3488.3256 
   388.85846   -877.53585   -1975.7708    3443.6908 
   392.18945   -730.78078   -1986.5108    3335.7259 
   395.49442    -616.7109   -1949.9517    3167.6876 
   398.75573   -539.81084   -1863.6064     2945.522 
   401.94988   -501.08828   -1729.6236    2678.9881 
   405.04811   -496.38603   -1554.4704    2379.9669 
   408.01451   -519.36985   -1351.4882    2059.7857 
    410.8026   -559.10678   -1138.4069    1731.0635 
   413.35483   -607.27458   -933.84352    1405.1602 
   415.60393   -657.29355   -754.40668    1092.5075 
   417.47833   -702.22479   -614.01231    802.75564 
   418.90573   -739.20053   -516.16297    540.03969 
    419.8184   -765.21588   -459.51989    310.07142 
   420.15915   -776.93645   -436.19752     116.4335 
   419.89184   -772.83592   -434.62702   -40.976226 
   419.01605   -748.24595   -441.52928   -164.39006 
   417.58263   -697.74225   -445.71326   -255.68533 
   415.70272   -618.85652   -441.16402    -323.6592 
   413.54267   -508.42675   -425.04484    -375.7174 
   411.30584   -366.82664   -399.52657   -419.32777 
   409.20407   -196.58662   -369.30279    -461.8174 
   407.42655   -4.9012955   -338.52969   -506.37415 
   406.11243    197.30109   -308.92313   -555.19077 
   405.33165    394.61475   -283.05814   -605.56358 
   405.07495    570.93632   -257.89948   -655.61291 
   405.25638    711.51502   -229.43233   -703.70672 
    405.7269    806.43455   -195.40428   -747.74384 
   406.29647    851.91146   -154.82081   -787.51847 
   406.75887    852.23735   -111.95633   -822.43267 
     406.915    820.63491   -74.540759   -854.33117 
   406.59523    774.86547   -51.961231   -887.29015 
   405.68158    736.97599   -52.395689   -926.70038 
   404.12935    725.55521   -81.016459   -977.26536 
   401.98146    756.93148   -137.92425   -1043.7529 
    399.3698    835.90808   -219.86546   -1127.4419 
    396.4979    958.73558   -321.10131   -1224.4144 
   393.60767    1111.1039   -437.20798   -1328.4445 
   390.94204    1272.4894   -568.06192   -1434.8993 
   388.71153    1422.2926   -713.71214    -1538.247 
    387.0692      1539.89   -873.31983   -1634.3561 
   386.09705    1611.1188   -1044.0771   -1720.4252 
   385.80614    1631.0862   -1219.5816   -1792.7327 
   386.14512    1601.7085   -1388.7842   -1848.4059 
    387.0156    1534.3894   -1537.6291    -1880.925 
   388.29202    1443.5356   -1652.2051   -1884.3999 
   389.83829    1346.7188   -1721.1622   -1854.6345 
   391.51891    1259.2569   -1738.4702   -1792.5095 
   393.20096    1193.3431   -1704.1193   -1703.1191 
   394.74984    1150.9225   -1624.9031   -1596.6782 
   396.02664    1126.5726   -1510.6159   -1488.0172 
   396.89432    1105.6534   -1377.3999   -1395.6499 
   397.23831     1066.967   -1241.9435   -1335.0581 
   396.99742    990.18868   -1119.4414   -1316.7168 
   396.19298    859.78233   -1020.8395   -1341.7048 
   394.94041    672.99002   -953.29301   -1405.6787 
   393.43931    441.45899   -920.02725   -1495.7267 
   391.94713    185.63807   -921.00408   -1595.4755 
   390.74163   -68.479866   -957.16414   -1688.2014 
   390.08345   -293.77837   -1025.7078   -1757.4856 
   390.18093   -472.42102   -1123.0206   -1792.6594 
   391.15822   -596.06857    -1241.722    -1787.938 
   393.03027   -665.33238   -1371.2243   -1745.0203 
   395.68894   -687.58232   -1501.4033   -1673.0765 
   398.90567   -676.28788   -1622.2996   -1584.9238 
   402.35568   -644.99328   -1720.8098   -1496.3615 
   405.66487   -605.88384    -1788.355   -1420.7304 
    408.4714   -567.97064   -1817.3725   -1365.6569 
   410.48821   -534.04098   -1803.8827   -1331.8637 
   411.54874   -508.91404   -1744.5528   -1313.4926 
   411.62482   -492.82116   -1638.6957   -1299.4295 
   410.81458    -489.3351   -1488.3096   -1279.2426 
   409.30913   -502.82605   -1298.7794   -1244.9068 
   407.34868   -537.49633   -1074.9245   -1194.0125 
   405.18217   -595.32259   -825.50794   -1129.2621 
   403.03431   -679.02665   -557.57558   -1058.8467 
   401.08163   -786.28228   -278.86185   -992.74292 
   399.43766   -911.63923    4.3677299   -939.35642 
   398.14467   -1050.0323    286.72421    -903.7799 
   397.17591   -1197.1756    564.91819   -887.96904 
