# ck  ck_std  L0(P*)  L0_std(P*)  kappa(P*)  kappa_std(P*)
# 
-1.495326488389010257e-02 1.502721698442523006e-02 1.543074685176061678e+01 4.137263295043298039e-01 6.540685049501939741e-01 2.706053617974282788e-01
2.197438814921274901e-03 1.502721698442523006e-02 1.543514172939045892e+01 4.148165193508007720e-01 6.569493819048271011e-01 2.725134559914202947e-01
4.151232580383724079e-03 1.502721698442523006e-02 1.544344419455122619e+01 4.159038515420376281e-01 6.624263861175980761e-01 2.755056853493820235e-01
-1.928126925135298028e-02 1.502721698442523006e-02 1.540488165604852000e+01 4.169883484327701062e-01 6.373678095036742208e-01 2.657749502291495425e-01
4.260452931075190547e-03 1.502721698442523006e-02 1.541340256191067049e+01 4.180700320877798748e-01 6.428219647795996305e-01 2.687445994421369111e-01
1.181883063717505816e-02 1.502721698442523006e-02 1.543704022318502211e+01 4.191489242871384580e-01 6.581977808936173568e-01 2.758828918297413502e-01
1.545788138784004624e-02 1.502721698442523006e-02 1.546795598596070320e+01 4.202250465313238648e-01 6.788642816306226235e-01 2.852757743366821086e-01
8.116635388637775256e-03 1.502721698442523006e-02 1.548418925673797730e+01 4.212984200462200901e-01 6.899744021564606644e-01 2.906851255008521262e-01
-1.075996265932738748e-02 1.502721698442523006e-02 1.546266933141932398e+01 4.223690657880017074e-01 6.752848306901959585e-01 2.852194230794269370e-01
1.354052411047313928e-02 1.502721698442523006e-02 1.548975037964027024e+01 4.234370044479076056e-01 6.938221235157328026e-01 2.937899616011880322e-01
-1.832407012948962174e-02 1.502721698442523006e-02 1.545310223938129113e+01 4.245022564569066459e-01 6.688551244011258223e-01 2.839305095510429311e-01
3.110448333395902931e-03 1.502721698442523006e-02 1.545932313604808428e+01 4.255648419902581248e-01 6.730289720921794894e-01 2.864174681632741803e-01
-7.997177760102966090e-03 1.502721698442523006e-02 1.544332878052787805e+01 4.266247809719699857e-01 6.623499372349256342e-01 2.825748968996482646e-01
2.418121954971061763e-02 1.502721698442523006e-02 1.549169121962729889e+01 4.276820930791577768e-01 6.951700288481070800e-01 2.973117729836569079e-01
1.219899937519859645e-02 1.502721698442523006e-02 1.551608921837769728e+01 4.287367977463065749e-01 7.123393836105310628e-01 3.054061062377569358e-01
7.338186727066763580e-03 1.502721698442523006e-02 1.553076559183183036e+01 4.297889141694389847e-01 7.228710366279448296e-01 3.106819579168612067e-01
8.569664384920934810e-03 1.502721698442523006e-02 1.554790492060167395e+01 4.308384613101914895e-01 7.353673442406379879e-01 3.168245350903983182e-01
-1.495328267767331160e-02 1.502721698442523006e-02 1.551799835524632698e+01 4.318854578998017058e-01 7.137006359858494298e-01 3.082369259761282843e-01
-1.567340818558815574e-02 1.502721698442523006e-02 1.548665153887515089e+01 4.329299224430085413e-01 6.916754071196565823e-01 2.994469803600492974e-01
6.602647397124597646e-03 1.502721698442523006e-02 1.549985683366940137e+01 4.339718732218683650e-01 7.008697582222687128e-01 3.041577618602759325e-01
6.103165201589412503e-03 1.502721698442523006e-02 1.551206316407257901e+01 4.350113282994885200e-01 7.094772320233776464e-01 3.086306331007339088e-01
1.274446915404486153e-02 1.502721698442523006e-02 1.553755210238066908e+01 4.360483055236809569e-01 7.277934928011734472e-01 3.173531193071129630e-01
-3.475179530202517075e-02 1.502721698442523006e-02 1.546804851177661888e+01 4.370828225305375958e-01 6.789270970081536793e-01 2.967473718527879334e-01
-1.252555212431888734e-03 1.502721698442523006e-02 1.546554340135175565e+01 4.381148967479300826e-01 6.772284382119845292e-01 2.967038672820055401e-01
2.191069445528360648e-03 1.502721698442523006e-02 1.546992554024281219e+01 4.391445453989351599e-01 6.802026592545225014e-01 2.987072875774741121e-01
-1.085256123075134353e-02 1.502721698442523006e-02 1.544822041778131094e+01 4.401717855051882067e-01 6.655978501923551782e-01 2.929773941475837806e-01
1.650503193215858630e-02 1.502721698442523006e-02 1.548123048164562832e+01 4.411966338901662787e-01 6.879359402432866366e-01 3.035150211674046417e-01
1.082944355254689822e-02 1.502721698442523006e-02 1.550288936875072210e+01 4.422191071824028152e-01 7.029983963050514539e-01 3.108793231646808652e-01
9.333927538964004178e-03 1.502721698442523006e-02 1.552155722382865122e+01 4.432392218186353983e-01 7.162451278268655575e-01 3.174679330893689366e-01
2.072196455224765109e-03 1.502721698442523006e-02 1.552570161673910221e+01 4.442569940468888978e-01 7.192196886736338390e-01 3.195183769494878701e-01
2.953985321718987506e-02 1.502721698442523006e-02 1.558478132317348042e+01 4.452724399294947233e-01 7.629912512863163965e-01 3.397389761051163859e-01
-8.048775379047310233e-03 1.502721698442523006e-02 1.556868377241538681e+01 4.462855753460484576e-01 7.508072899611996087e-01 3.350744633743413803e-01
8.037888531834121858e-03 1.502721698442523006e-02 1.558475954947905606e+01 4.472964159963071507e-01 7.629746383288259493e-01 3.412758212205624919e-01
1.167378530200880934e-02 1.502721698442523006e-02 1.560810712008307277e+01 4.483049774030280488e-01 7.809978226410957403e-01 3.501252112309305442e-01
-1.434742308548009543e-03 1.502721698442523006e-02 1.560523763546597564e+01 4.493112749147493701e-01 7.787599736751587010e-01 3.499056366245622551e-01
1.611293231700632045e-02 1.502721698442523006e-02 1.563746350009998665e+01 4.503153237085159577e-01 8.042649397436412162e-01 3.621728266880678837e-01
-1.046212110607924739e-02 1.502721698442523006e-02 1.561653925788782971e+01 4.513171387925496436e-01 7.876111469533723097e-01 3.554624093241143812e-01
1.315375909161608722e-02 1.502721698442523006e-02 1.564284677607106033e+01 4.523167350088668770e-01 8.086061944702651605e-01 3.657461137907351834e-01
-8.316387270159557657e-03 1.502721698442523006e-02 1.562621400153074092e+01 4.533141270358442276e-01 7.952680625137442672e-01 3.605062475179051651e-01
2.490092251310724661e-02 1.502721698442523006e-02 1.567601584655695390e+01 4.543093293907329855e-01 8.358766784587537968e-01 3.797465732439497810e-01
-3.168993190282123982e-03 1.502721698442523006e-02 1.566967786017638886e+01 4.553023564321246885e-01 8.305956566552235021e-01 3.781721597174111937e-01
3.246617373211109492e-02 1.502721698442523006e-02 1.573461020764061047e+01 4.562932223623681338e-01 8.863176869465847485e-01 4.044207534136177729e-01
2.216469998307797097e-03 1.502721698442523006e-02 1.573904314763722567e+01 4.572819412299391484e-01 8.902554014484936884e-01 4.070977181648059995e-01
2.378720223897500680e-02 1.502721698442523006e-02 1.578661755211517459e+01 4.582685269317646748e-01 9.336324086043833459e-01 4.278543485868861462e-01
-6.887505350904610420e-03 1.502721698442523006e-02 1.577284254141336461e+01 4.592529932155016148e-01 9.208597856606122178e-01 4.229076128964213699e-01
-2.286302590473825863e-02 1.502721698442523006e-02 1.572711648960388686e+01 4.602353536817717639e-01 8.797006960070005155e-01 4.048693609608826627e-01
-1.832489767543558912e-02 1.502721698442523006e-02 1.569046669425301488e+01 4.612156217863544461e-01 8.480435037722273695e-01 3.911309118941864726e-01
1.085769337794180965e-02 1.502721698442523006e-02 1.571218208100889768e+01 4.621938108423365166e-01 8.666605025294020770e-01 4.005651203705987706e-01
2.693719935089530781e-02 1.502721698442523006e-02 1.576605647971068791e+01 4.631699340222221184e-01 9.146319295432577823e-01 4.236300104611683826e-01
2.218689224594518061e-02 1.502721698442523006e-02 1.581043026420258002e+01 4.641440043600020271e-01 9.561315479505424486e-01 4.437827253606920763e-01
2.044606236402340873e-03 1.502721698442523006e-02 1.581451947667538604e+01 4.651160347531845818e-01 9.600493779623574531e-01 4.465343598451130824e-01
-2.026096306429863055e-03 1.502721698442523006e-02 1.581046728406252555e+01 4.660860379647877583e-01 9.561669444617200142e-01 4.456560627770603245e-01
2.049105388713098538e-02 1.502721698442523006e-02 1.585144939183678758e+01 4.670540266252948269e-01 9.961667205411408599e-01 4.652636780188546539e-01
1.768714311476160192e-02 1.502721698442523006e-02 1.588682367806631035e+01 4.680200132345727071e-01 1.032036093660875897e+00 4.830135462137198354e-01
1.561089659659435983e-02 1.502721698442523006e-02 1.591804547125950009e+01 4.689840101637556269e-01 1.064766401851959365e+00 4.993584170281648027e-01
1.551958254210059930e-02 1.502721698442523006e-02 1.594908463634370221e+01 4.699460296570933115e-01 1.098334124041799642e+00 5.161577608303451470e-01
-2.430503838124737151e-02 1.502721698442523006e-02 1.590047455958120892e+01 4.709060838337657540e-01 1.046220893330968682e+00 4.926717837035504144e-01
2.087746015560162233e-02 1.502721698442523006e-02 1.594222947989241135e+01 4.718641846896642900e-01 1.090830620017142927e+00 5.147239011489100902e-01
1.422069687666335965e-02 1.502721698442523006e-02 1.597067087364573723e+01 4.728203440991405326e-01 1.122300769297324363e+00 5.306466359218910966e-01
4.200821583598377505e-03 1.502721698442523006e-02 1.597907251681293417e+01 4.737745738167231657e-01 1.131769661314384834e+00 5.362036889479199209e-01
-1.881438003040908705e-02 1.502721698442523006e-02 1.594144375675211478e+01 4.747268854788041503e-01 1.089973865786740603e+00 5.174398985582314703e-01
-1.790824399221202512e-02 1.502721698442523006e-02 1.590562726876769162e+01 4.756772906052943450e-01 1.051625678022725108e+00 5.002344532528054666e-01
1.822201078402890112e-02 1.502721698442523006e-02 1.594207129033575043e+01 4.766258006012490944e-01 1.090658075652688241e+00 5.198357784901802559e-01
-6.300911557645747906e-04 1.502721698442523006e-02 1.594081110802422074e+01 4.775724267584652849e-01 1.089284513289095813e+00 5.202122484418871817e-01
6.057907330653366194e-03 1.502721698442523006e-02 1.595292692268552770e+01 4.785171802570495903e-01 1.102562356082637640e+00 5.275950296902327530e-01
-3.250738051297849952e-04 1.502721698442523006e-02 1.595227677507526920e+01 4.794600721669591836e-01 1.101845760773275007e+00 5.282910479772124912e-01
-9.723321128507950856e-03 1.502721698442523006e-02 1.593283013281825333e+01 4.804011134495149160e-01 1.080625560003681818e+00 5.191337222477743207e-01
5.431262859202042048e-03 1.502721698442523006e-02 1.594369265853665851e+01 4.813403149588881824e-01 1.092427868329691742e+00 5.258295742116806393e-01
-4.558669112661652145e-03 1.502721698442523006e-02 1.593457532031133539e+01 4.822776874435615868e-01 1.082513100792923622e+00 5.220719148777702712e-01
-5.440161180674528071e-03 1.502721698442523006e-02 1.592369499794998688e+01 4.832132415477640164e-01 1.070798852258267431e+00 5.174241844453426609e-01
2.400782274417684065e-03 1.502721698442523006e-02 1.592849656249882173e+01 4.841469878128807913e-01 1.075952725491822859e+00 5.209192710759255052e-01
1.544352969091534501e-02 1.502721698442523006e-02 1.595938362188065085e+01 4.850789366788396673e-01 1.109704301444489172e+00 5.382941825726272889e-01
2.410060537522157483e-04 1.502721698442523006e-02 1.595986563398815505e+01 4.860090984854725238e-01 1.110239321286196956e+00 5.395864116414275102e-01
-2.542975242009135051e-02 1.502721698442523006e-02 1.590900612914797208e+01 4.869374834738539048e-01 1.055184984174056817e+00 5.138091207931135829e-01
-4.165418118560676626e-03 1.502721698442523006e-02 1.590067529291085080e+01 4.878641017876164110e-01 1.046430925813982560e+00 5.105160837050224387e-01
5.113400102822057876e-03 1.502721698442523006e-02 1.591090209311649417e+01 4.887889634742438871e-01 1.057187474609173394e+00 5.167415699121713502e-01
-2.033036477388137919e-02 1.502721698442523006e-02 1.587024136356873072e+01 4.897120784863425724e-01 1.015063656639109801e+00 4.970889330886855695e-01
2.295771092493357687e-02 1.502721698442523006e-02 1.591615678541859680e+01 4.906334566828904897e-01 1.062757290512212682e+00 5.214242830589497224e-01
-1.185047270805818231e-02 1.502721698442523006e-02 1.589245584000248002e+01 4.915531078304660184e-01 1.037865087574597389e+00 5.101658093060320587e-01
-5.813732024955368775e-03 1.502721698442523006e-02 1.588082837595256791e+01 4.924710416044559280e-01 1.025867236047230069e+00 5.052099062840637034e-01
7.320090161696404980e-03 1.502721698442523006e-02 1.589546855627596145e+01 4.933872675902427063e-01 1.040996595417347681e+00 5.136144657837105054e-01
-2.940523522479611754e-02 1.502721698442523006e-02 1.583665808582636814e+01 4.943017952843725693e-01 9.815405504806002934e-01 4.851772562469720551e-01
-1.153161963663289734e-02 1.502721698442523006e-02 1.581359484655310155e+01 4.952146340957037651e-01 9.591620976548768107e-01 4.749911072286275293e-01
-3.009691923353540952e-02 1.502721698442523006e-02 1.575340100808602983e+01 4.961257933465360592e-01 9.031297672720774994e-01 4.480659722827319280e-01
2.598729888888075702e-03 1.502721698442523006e-02 1.575859846786380558e+01 4.970352822737212906e-01 9.078359674604039586e-01 4.512265063449187319e-01
-1.551831471398136715e-02 1.502721698442523006e-02 1.572756183843584310e+01 4.979431100297561086e-01 8.800925569353650335e-01 4.382360249144358066e-01
1.731175716149206331e-02 1.502721698442523006e-02 1.576218535275882715e+01 4.988492856838564471e-01 9.110981175602059778e-01 4.545006451328150177e-01
-2.144009827085831266e-02 1.502721698442523006e-02 1.571930515621711066e+01 4.997538182230145121e-01 8.728558291627261934e-01 4.362130333822876183e-01
-3.130598646391525002e-03 1.502721698442523006e-02 1.571304395892432737e+01 5.006567165530387831e-01 8.674077800614495848e-01 4.342735310781257740e-01
3.768372532382434012e-04 1.502721698442523006e-02 1.571379763343080427e+01 5.015579894995769727e-01 8.680617696086693202e-01 4.353833159263691965e-01
6.619560759162083918e-03 1.502721698442523006e-02 1.572703675494912900e+01 5.024576458091226661e-01 8.796305561720391131e-01 4.419770984359719934e-01
-1.121966988553061914e-02 1.502721698442523006e-02 1.570459741517806762e+01 5.033556941500053616e-01 8.601120375809568896e-01 4.329422917233380352e-01
-1.516373955326292232e-02 1.502721698442523006e-02 1.567426993607154273e+01 5.042521431133651921e-01 8.344185858213144513e-01 4.207573601540212649e-01
-1.193281756613711643e-02 1.502721698442523006e-02 1.565040430093926815e+01 5.051470012141116017e-01 8.147404064263942258e-01 4.115636730742595062e-01
-1.938633206571916540e-02 1.502721698442523006e-02 1.561163163680782873e+01 5.060402768918672578e-01 7.837553190956605409e-01 3.966117586906418579e-01
-3.306108527252578280e-03 1.502721698442523006e-02 1.560501941975332230e+01 5.069319785118963084e-01 7.785900545527028038e-01 3.946921968040869033e-01
-2.309006966275549758e-02 1.502721698442523006e-02 1.555883928042781150e+01 5.078221143660185399e-01 7.434522363944725543e-01 3.775414866159861327e-01
8.445651580487848961e-03 1.502721698442523006e-02 1.557573058358878626e+01 5.087106926735093237e-01 7.561167726508331022e-01 3.846446871572637427e-01
1.036746937712194547e-02 1.502721698442523006e-02 1.559646552234303130e+01 5.095977215819843531e-01 7.719584784477434569e-01 3.933882817728653891e-01
-1.753074212988219027e-02 1.502721698442523006e-02 1.556140403808326766e+01 5.104832091682718342e-01 7.453614585086790756e-01 3.804945093298541803e-01
1.292360718502460169e-02 1.502721698442523006e-02 1.558725125245331711e+01 5.113671634392704668e-01 7.648781149688138603e-01 3.911335520283785727e-01
-3.798225334990385643e-02 1.502721698442523006e-02 1.551128674575350885e+01 5.122495923327938794e-01 7.089265946935878748e-01 3.631473591256662026e-01
-1.220536447473524397e-02 1.502721698442523006e-02 1.548687601680403958e+01 5.131305037184025197e-01 6.918306904106936717e-01 3.549994306582894277e-01
-1.171705640046837027e-02 1.502721698442523006e-02 1.546344190400310126e+01 5.140099053982223332e-01 6.758067388166234535e-01 3.473713578866137741e-01
1.717027242992612886e-03 1.502721698442523006e-02 1.546687595848908714e+01 5.148878051077511175e-01 6.781314853482519611e-01 3.491616320654205574e-01
1.686577568343203964e-02 1.502721698442523006e-02 1.550060750985594993e+01 5.157642105166521107e-01 7.013960819842796068e-01 3.617549964840949261e-01
-3.667824914768937766e-02 1.502721698442523006e-02 1.542725101156057121e+01 5.166391292295362536e-01 6.517859779763255368e-01 3.367381401057105705e-01
-9.501655543519959418e-03 1.502721698442523006e-02 1.540824770047353098e+01 5.175125687867313529e-01 6.395168326902123113e-01 3.309579988678660878e-01
1.151646674558642024e-02 1.502721698442523006e-02 1.543128063396470395e+01 5.183845366650411401e-01 6.544177282746963531e-01 3.392400308570672762e-01
-2.528808951888417925e-03 1.502721698442523006e-02 1.542622301606092705e+01 5.192550402784910091e-01 6.511162892017338111e-01 3.380954149754278881e-01
-7.125220103134806068e-03 1.502721698442523006e-02 1.541197257585465685e+01 5.201240869790644261e-01 6.419033952607960947e-01 3.338694173887830630e-01
