# Solid Silica - BKS potential, melted and quenched
# 216 atoms, T~1000K, dens~2.295g/cm^3
# NVE, dt = 1.0 fs, 100 ps, print_step = 1.0 fs
# Temperature = 983.172635 K, Volume = 3130.431110818 A^3
# LAMMPS metal units
Temp c_flux1[1] c_flux1[2] c_flux1[3]
997.86316 -1073.0742 -84.138778 75.024675
986.7204 -1078.1427 115.52506 -93.866387
972.53682 -1052.6293 325.39911 -243.47741
958.52875 -996.58112 531.91953 -369.83559
947.795 -911.8651 722.36786 -470.7558
942.62499 -801.87529 886.3106 -545.69443
943.994 -671.08204 1016.5705 -595.51787
951.37088 -524.25821 1109.7254 -622.46438
962.88218 -365.87373 1166.0536 -630.24416
975.78857 -199.60979 1188.9095 -624.2876
987.14981 -28.319831 1183.6478 -611.61011
994.50518 145.74456 1156.3447 -600.1346
996.39162 320.40499 1112.4245 -597.67171
992.57789 492.92624 1055.4464 -610.36678
983.99038 659.54511 986.27863 -641.44783
972.40358 815.23534 902.89063 -690.56486
960.0225 953.79855 801.00939 -753.96303
949.07327 1068.3525 675.30393 -825.57914
941.46555 1151.8623 521.39338 -898.53148
938.5411 1197.8442 337.65163 -966.58581
940.89564 1201.1012 126.66318 -1024.9312
948.26693 1158.2449 -104.18396 -1070.098
959.51317 1068.3553 -343.29577 -1099.105
972.72051 933.26018 -576.28404 -1108.3282
985.46935 757.69392 -788.26639 -1092.3998
995.25292 549.26641 -966.11681 -1043.9694
999.98043 318.1588 -1100.5055 -954.51388
998.44284 76.816174 -1186.8637 -816.43545
990.61727 -160.93329 -1225.3188 -625.62911
977.7275 -380.94318 -1219.7064 -383.71918
962.0548 -570.23127 -1176.2985 -99.125676
946.55399 -718.41547 -1102.4813 213.27972
934.34056 -818.85309 -1005.897 533.77857
928.1409 -869.34282 -893.86062 840.43119
929.82136 -872.30372 -773.0306 1112.1381
940.08043 -833.96508 -649.19154 1331.3777
958.34439 -762.84768 -526.97373 1486.041
982.85939 -667.97453 -409.56018 1570.1678
1010.9632 -557.43959 -298.55388 1583.8778
1039.5062 -437.47489 -194.14277 1532.4984
1065.3499 -312.53956 -95.485108 1425.1932
1085.8419 -185.81243 -1.664865 1272.9823
1099.1664 -60.121353 87.192741 1086.9652
1104.5115 61.332037 168.91376 876.72765
1102.0643 174.78432 238.61002 649.4563
1092.8938 276.35425 288.82113 410.0301
1078.7771 362.83274 310.91803 161.83227
1062.0037 432.49606 297.20228 -91.965338
1045.1361 485.37072 243.52792 -347.39475
1030.6933 523.02101 151.37315 -599.11689
1020.7598 547.60619 28.763078 -840.9126
1016.5874 560.93767 -110.45672 -1066.48
1018.3014 563.42872 -248.7197 -1270.6479
1024.8253 553.61645 -367.53317 -1449.7951
1034.0869 528.3599 -450.49072 -1601.9331
1043.487 483.60391 -485.62399 -1726.2448
1050.5122 415.49166 -466.62081 -1822.4139
1053.3198 321.43034 -392.74149 -1890.209
1051.128 201.04853 -267.76134 -1929.1746
1044.3231 56.861126 -98.489702 -1938.5442
1034.2838 -105.48726 106.08388 -1917.2297
1023.0042 -277.38053 335.21352 -1863.9852
1012.6022 -447.90317 576.34599 -1777.647
1004.8236 -604.92149 815.38365 -1657.5758
1000.6522 -736.53605 1037.2711 -1504.2409
1000.1211 -832.53665 1227.1252 -1319.6976
1002.3743 -885.71878 1371.4424 -1108.1751
1005.9604 -892.84046 1459.3892 -876.17779
1009.2668 -854.86837 1483.8853 -632.35896
1010.9556 -776.83833 1442.4114 -386.79851
1010.2698 -667.0455 1337.2413 -149.93692
1007.1285 -536.01216 1175.0566 68.476684
1002.021 -395.32832 965.99359 260.46718
995.7934 -256.69233 722.45567 420.29923
989.44267 -130.79376 457.62734 544.8435
983.9912 -26.419495 184.02179 633.58274
980.44229 50.258272 -87.591975 688.6364
979.74192 96.071883 -348.7353 714.52453
982.65717 110.82787 -592.98224 717.64536
989.54184 96.977747 -815.42901 705.4773
1000.0527 59.187399 -1012.1466 685.5866
1012.9543 3.9573497 -1179.9725 664.90513
1026.1497 -60.868669 -1316.7164 648.98912
1037.0003 -126.79706 -1421.2345 641.60474
1042.8626 -185.57744 -1493.4719 644.69863
1041.6798 -230.17789 -1534.0087 658.40077
1032.4407 -255.72221 -1543.4396 681.2817
1015.3801 -259.88585 -1521.8438 710.42107
991.90294 -243.09144 -1468.4299 741.68116
964.29752 -208.05581 -1381.6242 769.96081
935.35236 -159.3547 -1259.554 789.79002
907.96994 -102.46754 -1100.8046 796.04086
884.83691 -43.060382 -905.29031 785.05293
868.17046 13.800304 -675.0931 755.50784
859.52778 64.053823 -414.91605 709.18332
859.66873 105.03103 -132.35226 650.94602
868.4701 135.46584 162.22053 587.87779
884.89896 155.57471 456.03815 527.68148
907.05284 166.78477 734.92722 476.77161
932.28475 171.28822 984.57469 438.65618
957.44518 171.36399 1191.8976 413.01036
979.26585 168.54324 1346.2212 395.68209
994.87252 163.2791 1440.0568 379.63612
1002.3437 154.68358 1469.3569 356.54682
1001.179 141.00993 1433.4824 318.63787
992.50993 120.27053 1335.0281 260.27335
978.93581 91.080341 1179.7107 178.78115
963.98467 53.226457 976.34423 74.466899
951.31873 8.1287136 736.73819 -49.99916
943.90137 -41.380223 475.21357 -190.45392
943.34596 -91.393777 207.70875 -341.98043
949.60232 -137.74379 -49.676012 -499.21436
961.03446 -176.74807 -282.22494 -656.64093
974.83845 -205.90051 -477.92629 -808.42627
987.68462 -224.41488 -628.48924 -948.52842
996.44531 -233.3203 -729.54803 -1070.7966
998.87734 -235.10646 -780.43053 -1169.4815
994.14871 -232.71254 -783.58693 -1239.9438
983.10829 -228.22769 -743.6161 -1279.242
968.22519 -221.98592 -666.60793 -1286.3645
953.16124 -212.20969 -559.25181 -1261.9265
942.01022 -195.42874 -428.41616 -1207.4831
938.34136 -167.42806 -280.96454 -1124.8334
944.28062 -124.25009 -123.67018 -1015.624
959.90379 -63.046084 36.800908 -881.17788
983.14514 17.420194 193.98275 -722.78442
1010.2636 116.41176 341.87425 -542.1657
1036.7368 231.23305 475.33553 -341.95794
1058.3146 357.20567 590.48068 -125.99847
1071.8998 487.65254 684.94317 100.42368
1076.0138 614.09374 757.76435 330.64634
1070.7957 726.63764 808.98046 556.75473
1057.6805 814.87357 838.97375 770.17188
1038.9751 869.13448 847.68322 962.39481
1017.4932 882.13622 834.10528 1126.1364
996.26842 850.66678 796.25244 1256.4216
978.2569 777.31059 731.78816 1351.2985
965.93421 671.14799 639.36544 1411.6202
960.82719 546.834 519.55201 1440.0775
963.15379 422.10781 375.61165 1439.6385
971.75092 314.3324 213.42957 1412.4928
984.34779 236.95491 41.109299 1359.8245
998.09988 196.81602 -131.77209 1282.3963
1010.1996 192.91349 -295.43897 1181.3326
1018.3512 217.26684 -440.87029 1059.0293
1021.0037 257.63276 -560.81552 919.55237
1017.3922 300.83294 -650.21582 768.54309
1007.5248 335.68231 -706.33681 612.36804
992.21939 354.59586 -728.53126 457.1584
973.15091 353.91031 -717.73278 308.01235
952.78443 333.254 -675.73326 168.69571
934.07094 294.39168 -604.62769 41.7551
919.88836 240.00883 -506.35205 -70.919809
912.36678 172.71536 -382.76594 -167.7359
912.33292 94.812609 -236.1627 -247.22982
919.08242 8.6181648 -69.969961 -308.37039
930.57921 -83.044499 110.59805 -350.92996
944.03033 -176.31898 298.03427 -375.74253
956.65262 -266.06118 482.64913 -384.7871
966.38317 -345.84385 653.13509 -381.10997
972.30447 -408.16296 797.72357 -368.55065
974.67848 -445.4885 905.80866 -351.37935
974.63614 -451.62583 969.46997 -333.65409
973.68214 -423.26862 984.62195 -318.68435
973.22028 -360.99792 951.66185 -308.6318
974.2519 -269.31236 875.32486 -304.49205
977.30711 -155.75325 764.02249 -306.31076
982.54992 -29.685307 628.61391 -313.36257
989.92988 99.028009 480.97988 -324.52144
999.26661 221.15393 332.7225 -338.77338
1010.2279 328.79919 194.05748 -355.55552
1022.2533 415.91958 72.949476 -374.9011
1034.5085 478.48374 -25.493088 -396.99731
1045.9383 514.77099 -99.261028 -421.52434
1055.4278 525.53777 -149.34764 -446.7577
1062.0163 514.23749 -179.39725 -469.1522
1065.0842 486.79341 -195.1086 -483.4148
1064.4606 451.06274 -203.50276 -483.16787
1060.4358 415.58462 -211.99521 -462.32264
1053.7032 387.91781 -227.13746 -416.59039
1045.2589 372.79529 -253.37444 -344.84082
1036.2753 370.73582 -292.13059 -249.81984
1027.9511 377.55543 -341.3718 -137.95223
1021.331 384.88249 -396.13871 -18.422367
1017.117 381.73831 -449.3324 98.524742
1015.5236 356.83823 -492.95819 203.38981
1016.2293 301.25116 -519.45701 289.07638
1018.4393 210.50369 -522.8444 351.94033
1021.0385 85.825921 -499.74995 391.78667
1022.8096 -66.102176 -449.88096 411.15507
1022.6809 -234.50918 -376.02447 413.93981
1019.949 -406.6846 -283.68305 403.99978
1014.4138 -570.20059 -180.52885 384.10711
1006.3846 -714.52549 -75.629668 355.49012
996.54558 -831.80508 21.492159 318.03969
985.71971 -916.89749 101.87418 270.90621
974.60756 -966.96962 158.04219 213.47626
963.5966 -980.98558 184.59209 146.11699
952.71956 -959.5628 178.323 70.910749
941.78393 -905.0585 138.13833 -8.023666
930.61779 -821.62102 64.888163 -84.661492
919.31635 -715.18692 -38.928723 -151.72916
908.37367 -593.06269 -169.31097 -201.77452
898.63647 -463.25766 -320.73896 -228.5941
891.10021 -333.57386 -486.20482 -228.5173
886.64244 -210.55304 -657.37941 -201.24955
885.80913 -98.800307 -824.83933 -149.95904
888.73655 -0.87275095 -978.7855 -80.666366
895.21756 82.296738 -1109.7371 -1.0703162
904.85115 150.44195 -1209.3778 80.856638
917.18071 202.9908 -1271.4494 157.9124
931.73268 238.64117 -1292.3777 224.24834
947.92305 255.60836 -1271.4876 275.67175
964.88044 252.41062 -1210.9445 309.58073
981.29867 228.58874 -1114.8858 325.0766
995.445 185.19056 -988.41225 323.01692
1005.3932 124.64291 -836.61678 305.80958
1009.4541 50.316442 -663.96445 277.14782
1006.6774 -34.365304 -474.07884 241.17813
997.24953 -126.66595 -269.9548 201.62069
982.63575 -224.76967 -54.280913 160.77826
965.37934 -327.46737 170.22778 119.18494
948.59384 -433.33919 400.7631 75.467782
935.29032 -540.03868 634.49828 26.853278
927.72745 -643.96639 868.58119 -30.111534
926.95888 -740.41576 1099.7341 -98.763098
932.68225 -824.06931 1323.5763 -181.53115
943.41465 -889.54023 1534.0421 -279.47546
956.93402 -931.97875 1723.0165 -392.0439
970.85262 -947.55694 1880.7046 -517.07201
983.16082 -933.76962 1996.5047 -650.93625
992.6022 -889.63967 2060.4898 -788.68108
998.79505 -815.70252 2064.8664 -924.41313
1002.0963 -714.04406 2004.898 -1051.5705
1003.2798 -588.14694 1879.111 -1163.4291
1003.1701 -442.6571 1689.1026 -1253.5945
1002.382 -283.215 1439.3321 -1316.5565
1001.2511 -116.17225 1137.1963 -1348.3268
999.94306 51.699137 793.28197 -1346.8966
998.63803 213.55411 421.55744 -1312.3675
997.65377 362.96535 39.104109 -1246.8477
997.42032 494.22825 -335.08419 -1153.8268
998.30424 602.89596 -681.93465 -1037.405
1000.3716 685.95976 -984.6699 -901.50379
1003.2244 742.19265 -1230.8741 -749.14142
1006.0225 772.15873 -1414.0364 -582.35696
1007.7235 778.52158 -1533.858 -402.4954
1007.4602 765.97157 -1595.4553 -210.89273
1004.896 741.16075 -1607.6052 -9.6774103
1000.3932 712.0478 -1580.5302 197.63052
994.90424 686.90074 -1524.319 405.85511
989.64126 672.89482 -1447.8748 608.57728
985.68959 674.72479 -1358.8503 798.74359
983.74298 693.42492 -1263.6625 969.41003
984.06045 725.99462 -1167.2969 1114.4542
986.61422 765.90595 -1072.9043 1228.9046
991.28985 804.85142 -981.34142 1309.3059
997.9724 834.7749 -890.81396 1353.9129
1006.4268 849.90317 -797.25296 1362.812
1016.0301 847.90757 -695.29133 1337.8905
1025.5305 829.98505 -580.00649 1282.8112
1033.0303 799.83183 -448.70555 1202.8666
1036.2992 762.15223 -302.33827 1104.6952
1033.3793 721.05933 -145.71974 995.83042
1023.2942 679.10691 13.175646 884.03832
1006.6049 637.22491 165.02351 776.58772
985.5812 595.11497 301.1499 679.42131
963.87277 551.77143 415.64934 596.31813
945.73625 505.90796 506.71106 528.59319
935.02391 455.86667 577.25583 475.12251
934.22392 399.3423 634.27783 433.14194
943.82934 333.39067 687.48607 399.25531
962.20187 254.53706 747.3357 370.50754
985.94697 159.57976 822.96945 345.15055
1010.6838 46.551371 920.69324 322.67701
1031.9937 -84.235292 1043.0498 303.35551
1046.3157 -229.76544 1188.8164 287.49902
1051.6019 -384.49274 1353.4902 274.92496
1047.6083 -541.1631 1530.1435 264.87116
1035.7834 -691.7355 1710.0775 256.22755
1018.7996 -828.36965 1883.2738 248.06406
999.86028 -944.14715 2038.63 239.62835
981.96834 -1033.605 2164.1144 230.11579
967.34116 -1093.0567 2247.3334 217.8091
957.10343 -1120.6945 2276.5126 199.69068
951.30161 -1116.6109 2241.8163 171.46064
949.1828 -1082.6132 2136.8918 128.31769
949.60615 -1021.8534 1960.1646 66.447238
951.44138 -938.35909 1715.5445 -15.467961
953.8499 -836.3943 1412.2577 -115.35775
956.39798 -719.95766 1063.9194 -227.77469
958.99729 -592.51689 687.03705 -344.84844
961.71013 -456.82828 299.26376 -457.54291
964.49042 -315.09508 -82.399265 -557.12966
966.95831 -169.16456 -443.11387 -636.02753
968.31259 -20.582984 -771.20306 -688.31667
967.45203 129.14478 -1058.7144 -709.77317
963.30579 278.5033 -1301.5492 -697.8933
955.27467 425.61473 -1499.2278 -652.03282
943.61065 567.8046 -1654.3809 -573.64523
929.56584 701.26007 -1771.8393 -466.38736
915.22702 820.90704 -1857.1477 -335.79993
903.07314 920.54988 -1915.0826 -188.62723
895.39083 993.5612 -1948.262 -32.027352
893.73449 1033.6969 -1956.4442 127.21764
898.59303 1035.9313 -1936.635 283.39279
909.33932 997.1414 -1884.1841 431.92055
924.43264 916.47306 -1794.4234 569.12716
941.76596 795.43081 -1664.6269 691.55788
959.05194 638.03292 -1495.3641 795.55434
974.18249 450.93228 -1290.9569 877.4015
985.53245 243.38156 -1058.8279 933.67701
992.19174 26.829681 -808.13749 961.93998
994.10092 -185.90242 -548.07688 961.17439
992.05247 -382.05735 -286.63132 931.90381
987.52827 -550.36134 -29.868929 875.85232
982.37845 -682.20143 217.783 795.38815
978.39012 -772.21216 452.80795 693.0147
976.84936 -818.28132 671.66316 571.3127
978.20877 -821.23556 870.35024 433.22887
981.9511 -784.30605 1044.3027 282.63772
986.68957 -712.74259 1189.0609 124.68828
990.47817 -613.32759 1301.0698 -34.311925
991.26491 -493.99904 1378.4845 -187.60733
987.3869 -363.49886 1421.8193 -329.27608
978.00135 -230.8585 1433.919 -455.33919
963.36311 -104.66861 1419.5783 -564.61431
944.88917 7.747908 1384.6327 -658.44496
924.99038 101.09322 1335.0601 -739.67459
906.69076 172.47826 1276.0841 -811.17
893.09611 221.29781 1211.5877 -874.57393
886.81214 248.72699 1143.9367 -929.83505
889.43207 256.97791 1073.9405 -975.4411
901.20009 248.56399 1001.3406 -1009.2311
920.92333 225.6121 925.30203 -1029.4107
946.15974 189.36456 844.96516 -1035.3296
973.65294 140.09807 759.89934 -1027.7112
999.94366 77.295494 670.43975 -1008.5913
1022.0364 0.22118059 577.71758 -981.01048
1037.9595 -91.257548 483.82927 -948.42858
1047.0675 -195.69088 391.58399 -913.97524
1050.0023 -309.16239 304.30247 -879.83289
1048.3333 -425.05054 225.2289 -846.76986
1044.0052 -534.49896 157.02126 -814.36409
1038.774 -627.80765 100.95661 -781.49221
1033.8001 -696.26292 56.533871 -747.13719
1029.4975 -733.74191 21.412113 -710.90206
1025.6482 -737.88237 -8.3766746 -673.30868
1021.7041 -709.96691 -37.688608 -635.55722
1017.1359 -654.15322 -71.601492 -598.94121
1011.6985 -575.9523 -114.46156 -564.20599
1005.538 -480.93194 -169.30632 -531.01383
999.1355 -373.84424 -237.51702 -497.8471
993.1407 -258.47533 -318.80419 -462.3076
988.16598 -137.90653 -411.57993 -421.66043
984.61484 -15.041452 -513.26558 -373.39679
982.59925 107.05281 -620.46937 -315.7389
981.96274 225.16114 -728.99603 -247.8499
982.38053 336.24881 -833.93296 -169.82673
983.47649 437.68071 -929.66798 -82.681581
984.90678 527.38463 -1010.1837 11.742536
986.39955 603.6984 -1069.4858 110.77094
987.76965 665.08549 -1101.9466 210.87086
988.92164 709.54683 -1103.1304 307.91221
989.84135 734.46332 -1070.3385 397.41524
990.57011 736.63006 -1003.1783 475.11699
991.16521 712.73398 -903.85352 537.31109
991.66064 660.27695 -777.13224 581.26939
992.04547 578.525 -629.77845 605.31268
992.27151 469.53846 -469.59483 608.79584
992.28104 338.72036 -304.11469 591.93494
992.03467 194.9042 -139.37477 555.56578
991.51566 49.730136 20.853054 500.91182
990.70238 -83.789636 175.02693 429.38986
989.5221 -193.10492 323.20468 342.6436
987.81448 -268.19123 465.9655 242.65714
985.34132 -302.94856 603.45525 132.00885
981.86137 -295.88823 734.74189 14.043701
977.27205 -249.8623 857.71837 -106.78307
971.79212 -171.2571 969.0678 -224.81863
966.12886 -68.877997 1064.3539 -333.26997
961.54508 47.080982 1138.0841 -424.72193
959.74709 165.9067 1183.7972 -491.83915
962.55884 277.01566 1194.4078 -528.29479
971.43545 370.38568 1162.9474 -529.94331
986.95543 437.14291 1083.7326 -495.60647
1008.471 470.36984 953.82943 -427.68593
1034.0553 465.99456 774.11036 -332.08473
1060.7902 423.7909 549.85471 -217.79881
1085.3196 347.66241 290.51528 -96.059383
1104.512 245.31984 8.787161 20.96558
1116.053 126.97958 -280.74345 121.65196
1118.829 3.5439458 -562.95492 196.51714
1113.0288 -115.40703 -823.50143 239.41334
1099.9513 -223.33616 -1049.9759 248.29661
1081.5868 -317.76156 -1232.8922 225.2904
1060.0931 -400.06909 -1366.567 176.01427
1037.324 -474.27822 -1449.563 108.35577
1014.5447 -545.19683 -1484.6127 31.076282
992.40485 -616.43255 -1477.8667 -47.785585
971.14433 -688.90229 -1437.7909 -122.18907
950.93311 -760.32249 -1373.7671 -189.02276
932.20975 -825.70512 -1294.6851 -248.23593
915.88982 -878.4747 -1207.7699 -302.2109
903.34876 -911.89171 -1117.9229 -354.50034
896.16011 -920.31706 -1027.5083 -408.03058
895.65115 -900.02202 -936.58847 -463.75482
902.40317 -849.49301 -843.40015 -519.83951
915.85919 -769.39897 -745.06382 -571.90348
934.2021 -662.47346 -638.34141 -613.93739
954.59513 -533.21204 -520.6014 -639.81481
973.76327 -387.75432 -390.7098 -644.68341
988.76266 -233.57961 -249.84546 -625.87741
997.70634 -79.005706 -101.82292 -582.97154
1000.2065 67.50262 46.890404 -517.24943
997.38397 198.0039 187.80412 -430.91506
991.4538 305.69825 311.48411 -326.5833
985.03389 385.23068 409.16678 -206.99719
980.41456 433.03624 474.43364 -75.288598
979.01279 447.28526 504.72964 64.602727
981.14577 427.87566 502.35217 207.90314
986.13677 376.07717 474.22383 349.44391
992.66971 294.29499 430.75569 484.4344
999.25538 185.88694 383.82439 609.49165
1004.6626 55.302366 344.29085 723.13736
1008.1987 -91.555824 320.20788 825.66614
1009.7891 -247.04304 315.67264 918.32123
1009.8635 -401.9565 330.75548 1002.1131
1009.1059 -546.22327 362.40919 1076.9036
1008.1606 -670.21731 405.78654 1140.9118
1007.3898 -766.27146 455.67859 1190.8583
1006.7627 -829.83974 507.72617 1222.8173
1005.896 -859.94994 559.00514 1233.2637
1004.2251 -858.64256 608.06186 1220.0146
1001.2369 -829.81085 654.48068 1182.683
996.68541 -777.6312 698.22623 1122.5341
990.73215 -705.46853 739.06062 1041.9045
983.98156 -615.32922 776.15488 943.59054
977.41765 -508.15976 808.24206 830.28333
972.24386 -384.70399 834.05848 704.35779
969.63511 -246.34901 852.87544 567.74258
970.43683 -95.909901 864.8375 422.20875
974.87636 62.211266 870.62995 269.60439
982.39281 222.23737 870.76945 112.18093
991.67472 377.75151 864.66348 -47.198211
1000.933 522.51676 849.75022 -204.8467
1008.3575 651.29639 821.21044 -356.12929
1012.625 760.1125 772.80306 -495.45183
1013.2878 845.96297 698.8743 -616.77921
1010.8993 906.1667 596.81378 -714.70187
1006.823 938.01223 468.44955 -785.70662
1002.7692 939.06147 319.71273 -829.24338
1000.195 907.90365 158.67127 -848.2183
999.77023 845.03034 -6.8780153 -848.43864
1001.1146 753.14922 -170.84522 -837.26782
1002.9218 637.10902 -329.19845 -821.89672
1003.4199 503.48537 -479.64929 -807.58007
1000.995 359.88158 -620.72438 -796.57063
994.77542 213.91269 -750.83817 -787.83391
984.98155 72.186403 -867.70584 -777.77522
972.9208 -60.283801 -968.96467 -761.60002
960.64738 -179.93138 -1053.3641 -734.69642
950.43627 -284.1874 -1121.917 -693.91687
944.25786 -370.98256 -1178.1128 -638.27078
943.37642 -438.54036 -1227.1398 -569.17114
948.11853 -485.42982 -1274.2902 -490.11585
957.81256 -510.98057 -1323.2647 -406.1805
970.8943 -515.55974 -1374.9831 -323.2235
985.18021 -500.87335 -1427.3542 -246.96933
998.28629 -469.87068 -1475.8625 -182.00066
1008.1307 -426.42255 -1514.8231 -130.59826
1013.4059 -374.66323 -1538.7941 -92.074584
1013.8869 -318.49045 -1543.4324 -62.50498
1010.4672 -260.9364 -1525.8258 -35.440472
1004.8918 -203.97591 -1484.1068 -3.3417832
999.24653 -148.66724 -1416.5609 40.631592
995.34831 -95.481863 -1320.933 100.89087
994.2259 -44.77168 -1193.9807 178.36294
995.84882 2.837897 -1031.8483 270.43178
999.17743 46.217118 -830.90499 371.90007
1002.5098 83.49187 -588.98698 476.48913
1003.9999 111.99819 -306.55467 578.50611
1002.1839 128.6171 12.245253 673.75492
996.34674 130.41114 358.95514 759.91293
986.61555 115.55593 720.64707 836.0287
973.78909 84.183976 1080.3411 901.71681
959.01769 38.687526 1418.2389 956.09856
943.50428 -16.644863 1713.8105 997.18791
928.3549 -76.315711 1948.1103 1021.7979
914.60498 -134.52479 2106.2302 1026.0295
903.32963 -185.90998 2179.4471 1006.0999
895.68806 -225.93552 2166.4085 959.41773
892.7768 -251.0058 2073.0701 885.14846
895.28135 -258.2141 1911.3363 784.53122
903.06879 -245.26919 1696.878 660.62602
914.95108 -210.49655 1446.8009 517.75466
928.7876 -153.35063 1177.868 360.65912
941.94705 -74.780677 905.52724 193.6551
951.99105 22.431551 643.45303 20.087007
957.33946 133.66271 403.33845 -157.49485
957.68459 253.0067 194.41808 -336.86519
954.01207 374.07169 22.555956 -515.40095
948.24231 490.77722 -110.58038 -689.64785
942.6443 597.98488 -207.8889 -855.51134
939.23669 691.81781 -276.1602 -1008.8821
939.35556 769.70551 -324.40737 -1146.401
943.47003 830.22132 -361.85039 -1265.959
951.24279 872.79711 -395.75664 -1366.7491
961.7634 897.39308 -430.47294 -1448.7783
973.85629 904.0921 -467.34559 -1511.9901
986.3593 892.84775 -505.73801 -1555.49
998.29813 863.13055 -544.26236 -1577.1864
1008.9209 813.85442 -581.74169 -1573.8815
1017.6043 743.59887 -617.44834 -1541.9483
1023.7042 650.99267 -650.68411 -1478.1744
1026.4503 535.46378 -680.10032 -1380.4544
1024.9887 397.98006 -703.27059 -1248.2252
1018.6125 241.5842 -716.54635 -1082.5257
1007.1266 71.52463 -715.60214 -885.79972
991.19643 -104.98113 -696.36827 -661.70989
972.48538 -279.59456 -656.1364 -414.91858
953.45309 -443.88517 -594.38988 -150.93671
936.82903 -590.30129 -513.29115 124.16903
924.93266 -713.04217 -417.49067 404.04796
919.0851 -808.52444 -313.75805 682.53794
919.31479 -875.39779 -210.13489 954.05478
924.43421 -914.10748 -114.88816 1214.0536
932.43768 -925.87709 -35.538714 1459.2776
941.06947 -911.67116 22.176134 1687.4901
948.38894 -871.35567 54.885545 1896.6022
953.20178 -803.5376 61.932259 2083.5343
955.28892 -706.10049 45.22759 2243.3353
955.40515 -577.44373 8.8908134 2368.8036
955.04817 -417.85937 -40.989341 2450.7983
956.04053 -230.20269 -96.585303 2479.2182
960.02842 -19.896284 -148.69349 2444.5535
968.02687 205.84172 -187.2682 2339.7244
980.12979 439.17463 -202.51322 2161.9284
995.44822 672.65785 -186.38108 1913.9442
1012.2638 900.16242 -134.03035 1604.398
1028.3298 1117.02 -45.091842 1246.7893
1041.2359 1319.9221 76.082077 857.53476
1048.795 1506.4481 221.19603 453.51051
1049.4332 1674.8554 379.73832 49.909242
1042.5599 1823.8945 540.92851 -341.12118
1028.829 1952.5653 695.13559 -710.71942
1010.1482 2059.4325 834.55169 -1052.4598
989.33237 2141.6224 953.16034 -1361.134
969.44549 2194.0867 1046.6562 -1631.8283
953.04461 2209.803 1112.4947 -1859.6126
941.60129 2180.8055 1150.0818 -2039.9229
935.30008 2100.1618 1160.6677 -2168.9121
933.25411 1964.0525 1146.7759 -2243.8226
934.02717 1773.512 1111.4546 -2263.0166
936.25353 1535.0875 1057.0342 -2225.8035
939.11919 1260.5022 984.20338 -2132.21
942.54885 965.02713 891.54843 -1983.0195
947.07419 665.13029 776.30101 -1780.4541
953.47276 375.97638 635.60806 -1529.3653
962.32538 109.31401 468.23496 -1238.4986
973.65343 -127.75333 275.54339 -920.78905
986.76711 -332.90691 61.741335 -592.49035
1000.3871 -507.93902 -166.64659 -271.15486
1012.9895 -657.32973 -401.79667 27.084771
1023.2344 -786.39639 -635.58422 289.95614
1030.3079 -899.65737 -860.30707 510.47208
1034.0593 -999.54718 -1068.8771 687.00026
1034.9221 -1085.9465 -1254.7262 822.30142
1033.7001 -1156.2101 -1411.4581 922.14055
1031.3364 -1206.1074 -1532.7359 994.0204
1028.7545 -1230.9846 -1612.5306 1046.2427
1026.7975 -1227.1708 -1645.7889 1087.2964
1026.2198 -1193.1403 -1629.1909 1125.1361
1027.6661 -1130.0961 -1561.8551 1166.2953
1031.5902 -1041.6585 -1445.9404 1214.8544
1038.108 -932.96998 -1286.6347 1271.4843
1046.838 -809.44136 -1091.6978 1333.2289
1056.8183 -675.7157 -870.54958 1394.1082
1066.5772 -535.25401 -633.06375 1446.856
1074.3841 -390.70066 -388.57491 1484.7324
1078.63 -244.68573 -145.06435 1503.3713
1078.224 -100.65202 91.086695 1501.6825
1072.8663 36.656517 315.01806 1481.8409
1063.1031 161.42544 522.94709 1448.31
1050.1493 267.70287 711.84616 1406.3746
1035.5603 350.658 879.17958 1360.7821
1020.8945 407.75458 1022.6385 1314.4992
1007.4896 439.4587 1140.0197 1268.4356
996.3902 449.22834 1229.3692 1221.5633
988.36622 442.85552 1289.1602 1171.4393
983.93106 427.46148 1318.7552 1114.7083
983.29445 410.39586 1318.5528 1047.5454
986.25802 398.22329 1290.0429 965.7454
992.12811 395.94171 1235.7011 864.97968
999.74118 406.44733 1158.732 741.04629
1007.6534 430.19239 1062.8764 590.34531
1014.4627 465.29474 952.20932 410.42244
1019.141 507.78459 830.99939 200.83743
1021.2371 552.05748 703.60581 -35.992183
1020.8628 591.47726 574.6643 -293.99827
1018.4934 619.09356 449.15171 -563.13038
1014.7104 628.66258 332.38886 -829.87388
1010.012 615.69165 229.66287 -1078.6533
1004.7448 578.32629 145.72823 -1294.1065
999.13071 517.73862 84.022506 -1463.439
993.32221 437.89667 46.151865 -1578.306
987.43343 344.6776 31.553102 -1635.617
981.53108 244.66241 37.589216 -1637.2195
975.61204 143.78429 60.123043 -1588.6587
969.6126 46.524067 94.240859 -1497.4148
963.47209 -44.372783 135.17038 -1371.3348
957.22806 -127.53506 178.70882 -1217.5757
951.08516 -202.31111 221.29227 -1042.2783
945.40012 -268.23555 259.43753 -850.64311
940.59106 -324.84289 289.25974 -647.08709
937.03503 -371.96172 306.17911 -435.19368
935.01851 -410.11386 305.07569 -217.58082
934.7612 -440.86246 281.08014 4.2038634
936.46238 -466.77553 230.69012 229.57812
