# Solid Silica - BKS potential, melted and quenched
# 216 atoms, T~1000K, dens~2.295g/cm^3
# NVE, dt = 1.0 fs, 50 ns, output_step = 1.0 fs
# Temperature = 1065.705630 K, Volume = 3130.431110818 A^3
# LAMMPS metal units
c_flux1[1] c_flux1[2] c_flux1[3]
-59.886928 1134.1121 -123.81788
-203.53671 1190.2465 -179.98569
-344.17216 1228.0021 -242.37276
-474.16067 1251.2771 -304.09028
-585.9283 1264.0576 -357.74943
-672.44624 1270.4294 -395.98838
-727.90518 1274.7255 -412.37387
-748.38706 1281.227 -402.31
-732.38411 1293.2268 -363.88469
-681.09865 1312.0116 -298.10285
-598.35403 1335.7267 -208.72535
-490.18871 1359.2269 -101.60297
-364.28212 1374.8507 16.19889
-229.18252 1373.9701 137.38776
-93.470765 1348.8638 255.37796
35.171436 1294.2103 365.1857
150.72863 1207.93 464.01044
249.41622 1091.0967 551.35068
329.7674 946.99189 628.57766
392.42884 779.8792 697.97518
439.4465 593.89455 761.36643
473.79821 392.51735 819.00435
498.739 178.51476 869.05407
517.50587 -45.465167 908.00151
533.04125 -276.5836 931.79609
547.90741 -511.68251 936.94304
564.00747 -747.4649 921.40609
582.15268 -980.62281 884.84094
601.39884 -1207.5204 828.38657
618.63112 -1423.6185 754.14204
628.51194 -1622.8437 664.40429
623.93881 -1797.3068 561.09268
597.20857 -1937.9312 445.34383
541.4886 -2035.7365 317.52537
452.41151 -2083.546 177.85251
329.49315 -2077.4236 27.221682
176.70771 -2017.3221 -132.09426
2.4065909 -1906.8028 -296.13112
-181.55313 -1751.8944 -459.37424
-361.14576 -1559.8828 -615.32926
-521.62438 -1338.4157 -757.32073
-649.20003 -1095.0833 -879.16522
-732.86879 -837.427 -975.70404
-766.07949 -573.02992 -1043.1027
-747.59565 -309.14905 -1078.8026
-681.76441 -52.175144 -1081.4362
-577.97347 193.1883 -1050.9347
-449.47839 424.29055 -988.63603
-311.63739 640.42283 -897.77994
-179.77078 842.07647 -783.64552
-66.996096 1029.8662 -653.59964
17.371157 1203.4981 -516.4826
68.447706 1360.921 -381.5804
85.532159 1498.3154 -257.00659
71.100981 1610.6889 -148.25179
29.679013 1693.046 -57.045979
-33.095099 1741.43 18.651349
-110.85073 1753.564 83.635517
-196.58509 1728.7749 143.67234
-282.81971 1667.7129 203.54134
-362.07549 1571.8715 265.92256
-427.9234 1443.4961 331.0747
-476.15203 1285.692 397.23934
-505.67506 1102.6818 461.19279
-518.81227 899.90188 518.92608
-520.5343 683.96397 566.14998
-516.80224 462.09975 598.71878
-512.49603 241.5953 613.00642
-509.65387 29.112928 606.22557
-506.62482 -169.70737 576.95392
-498.18991 -350.53745 525.74652
-476.6985 -510.42001 455.38309
-433.81315 -647.85415 370.59218
-362.60309 -762.67467 277.09127
-259.46277 -855.72974 180.42386
-125.15935 -928.40131 84.832552
34.978932 -982.14712 -7.2326407
211.69622 -1018.1604 -95.035757
393.19963 -1037.0742 -178.79791
566.85525 -1039.0006 -258.53639
720.80514 -1023.8223 -333.04985
845.49152 -991.63847 -399.50469
934.59405 -943.32327 -453.84704
985.66459 -880.8355 -491.93698
1000.0668 -807.06318 -510.75567
982.46597 -725.44594 -509.20429
939.78387 -639.38315 -488.22071
879.88443 -551.67475 -450.18824
810.22904 -464.41366 -398.15922
736.67529 -379.16893 -335.06106
662.80428 -297.76747 -263.3044
589.92976 -222.88372 -184.87942
517.64154 -158.4119 -101.71019
444.56668 -108.97691 -16.076246
368.97993 -79.011785 68.988559
289.20466 -71.484044 149.79737
204.02744 -86.808051 222.32201
112.93942 -122.29347 282.72903
16.407777 -172.39273 328.05554
-83.950388 -229.58906 356.6119
-185.2213 -285.71106 368.34541
-283.07586 -333.18477 364.66503
-372.05799 -365.80644 348.00249
-446.08955 -379.0505 321.15819
-499.44249 -369.93274 286.49359
-527.69328 -336.69502 245.43372
-528.64451 -278.57594 198.46861
-502.83254 -195.70129 145.45831
-453.49347 -89.205148 86.490348
-386.13777 38.538252 22.554966
-307.79507 183.63713 -44.225623
-226.05098 340.60678 -110.71002
-148.17849 502.48964 -173.50916
-80.281594 661.23732 -229.68703
-26.584893 808.01181 -277.58649
10.886204 933.67695 -317.07025
32.70982 1029.1444 -349.33806
42.075708 1085.9344 -376.19099
44.46674 1097.0217 -399.12545
46.819382 1057.8105 -418.62765
56.503703 967.15781 -433.72261
80.099927 828.03983 -442.18929
122.0125 647.54766 -440.91628
183.435 436.02214 -426.76288
261.85082 205.67215 -397.46179
351.28466 -31.105979 -352.47421
443.50849 -263.25004 -293.57161
529.81486 -482.04134 -224.82653
602.8152 -681.35526 -152.09145
657.83968 -857.24459 -82.037709
693.33298 -1007.0017 -21.134579
710.41004 -1128.1772 25.25665
711.31131 -1217.6923 53.634603
697.86451 -1271.3392 62.939966
670.50352 -1283.8357 54.820326
628.22846 -1249.2693 33.649884
569.5071 -1161.8852 6.2766679
493.72159 -1017.2228 -18.784179
402.32561 -813.2566 -32.463726
299.44417 -551.32717 -26.767364
191.54836 -236.63771 3.5406464
86.523536 121.75141 59.86779
-7.8034432 511.19949 139.25048
-84.691778 916.03739 235.10748
-139.25674 1318.6185 338.59101
-168.68391 1700.71 440.6382
-172.26664 2045.071 533.61728
-151.25486 2336.9137 612.65881
-108.90509 2564.7596 675.87213
-50.513035 2720.8284 723.79028
16.575195 2801.032 758.16578
83.296162 2804.6988 780.91867
139.68803 2734.1571 793.36553
176.12967 2594.328 796.19447
184.79107 2392.4721 789.73981
161.01531 2137.8005 774.44115
104.4171 1841.1506 751.06336
19.409648 1514.521 720.66903
-85.022909 1170.5191 684.36678
-196.39897 821.85702 643.00084
-300.72486 480.62445 596.98999
-384.80662 157.6606 546.40396
-438.58376 -138.03092 491.15544
-456.68937 -399.72699 431.24748
-439.07499 -623.13476 366.81375
-390.21936 -806.42728 298.00013
-317.31937 -950.00243 224.36849
-228.11796 -1055.9814 144.68684
-128.75453 -1127.6771 56.961906
-22.646488 -1168.7657 -41.066917
89.460692 -1182.9055 -151.23664
208.37915 -1173.2411 -274.31018
334.66534 -1142.4175 -409.2465
467.01186 -1092.5728 -552.72745
601.40178 -1025.6151 -698.88757
731.13876 -943.61137 -839.49881
847.89613 -849.12282 -964.56573
943.09365 -745.68483 -1063.3943
1009.4528 -637.68212 -1125.9082
1041.6235 -529.96806 -1144.1779
1036.4589 -426.96 -1113.8747
992.54604 -331.96097 -1035.1901
909.72344 -246.61883 -912.99789
788.90939 -170.8713 -756.40863
632.24268 -103.49582 -577.51207
443.34018 -42.87584 -389.93924
227.5049 12.028391 -207.13379
-8.4537756 61.2879 -40.909804
-256.61004 104.24027 99.83309
-508.71755 140.39005 209.54205
-756.85542 170.32956 286.33026
-994.06222 196.60948 331.76463
-1214.5169 223.68498 350.56998
-1413.6907 257.40418 349.83217
-1588.2531 303.85657 337.99858
-1735.7342 368.00476 323.66209
-1854.2055 452.22632 314.27359
-1941.5177 555.21568 314.94916
-1994.679 671.6269 327.54215
-2009.4139 792.70712 350.02484
-1980.4148 907.85185 376.9214
-1902.1434 1006.5057 400.48552
-1770.0715 1079.9456 412.51996
-1582.0012 1122.6479 406.19267
-1339.24 1132.8563 377.58847
-1047.5204 1112.3252 326.63294
-717.06429 1065.3264 257.18817
-361.77171 997.29159 176.30145
2.282295 913.65576 92.785777
358.81351 819.14148 15.675485
693.05816 717.24128 -47.163294
993.17453 610.22329 -89.897685
1251.0444 499.12196 -109.18233
1462.3401 384.19041 -104.18787
1625.9895 265.62887 -76.295544
1743.2175 144.23677 -28.663986
1816.4894 22.065581 34.289718
1848.8552 -97.67435 107.36205
1843.6178 -211.13024 185.17599
1804.1763 -314.52561 262.77896
1733.7769 -404.97753 336.28676
1634.9907 -480.94092 403.15053
1509.3601 -542.27521 462.15386
1357.1156 -590.04504 513.1177
1177.5485 -626.20882 556.35734
969.83934 -653.24556 591.92893
734.15241 -674.00511 619.18162
472.87847 -691.64262 636.48632
191.47767 -709.42979 641.58572
-101.27574 -730.54727 632.23693
-393.77184 -757.52847 606.9991
-672.6406 -791.75268 565.69016
-924.2098 -832.83433 509.39791
-1136.0101 -878.64989 440.11422
-1298.0567 -925.4827 360.00204
-1403.8771 -968.6222 270.90887
-1451.0583 -1002.8868 174.15638
-1441.5311 -1023.1949 71.197226
-1381.4411 -1025.2386 -35.711672
-1280.4 -1006.1959 -142.76384
-1150.1619 -965.17356 -244.38788
-1003.0083 -903.43749 -333.68898
-850.06505 -824.20909 -403.481
-700.06074 -732.00436 -447.69059
-558.88855 -631.92649 -462.68992
-429.94605 -528.87948 -448.01151
-315.1774 -426.95459 -406.45205
-216.0684 -329.2556 -343.49534
-134.27879 -237.8908 -266.27402
-71.288252 -154.12221 -182.38875
-27.608096 -78.432075 -98.930761
-1.7763045 -10.66379 -21.838678
9.9514469 49.918709 44.242225
13.347553 104.40003 95.821021
14.999848 154.10093 130.30279
20.93644 200.3665 145.64512
35.272416 244.23328 140.19665
59.475707 286.08272 112.53891
92.641691 325.39661 61.515857
132.31438 360.68122 -13.683691
175.94367 389.53048 -113.36417
222.00617 409.16984 -236.99829
270.57617 416.95815 -382.91337
323.26208 411.07899 -547.96444
382.57806 391.13028 -727.36013
450.96358 358.40886 -914.75982
530.00388 315.70334 -1102.5202
619.88474 266.55071 -1281.9754
719.21397 214.2849 -1443.8707
825.49989 161.0941 -1578.8139
935.60497 107.62192 -1677.9031
1046.3767 53.249193 -1733.4582
1154.8089 -3.0555137 -1739.8804
1257.993 -61.666494 -1694.5366
1352.8168 -121.48672 -1598.4905
1435.6049 -179.83534 -1456.8903
1501.8794 -233.00835 -1278.7226
1546.5772 -277.11183 -1076.0724
1564.7469 -308.89586 -862.6604
1552.3441 -326.19245 -651.93207
1507.0926 -327.91113 -455.33668
1428.7511 -313.71504 -281.07305
1319.0103 -283.92726 -133.6467
1180.9466 -239.5256 -13.845578
1018.2739 -182.56298 80.949206
834.70345 -116.53886 156.17696
633.45587 -46.640372 219.0714
417.10058 20.449008 277.44333
187.96995 77.171789 338.16781
-51.134675 116.05285 406.00055
-296.0238 130.6685 483.00417
-540.42286 116.42556 568.15699
-775.85589 71.020365 657.47565
-991.93226 -4.9530864 744.46559
-1177.3204 -107.64733 821.08681
-1321.0484 -229.92457 879.17054
-1414.313 -361.73405 911.81252
-1451.8511 -491.13691 914.49459
-1432.816 -605.65797 885.88133
-1360.3806 -693.83597 828.17084
-1240.9561 -746.69111 746.9821
-1082.7104 -759.06599 650.63287
-894.48304 -730.15821 549.29202
-685.04437 -663.50864 453.4294
-462.6952 -566.01653 372.14603
-235.33483 -446.72312 311.57042
-10.698694 -315.4441 273.91088
203.53828 -181.89994 257.47614
399.91761 -55.016429 257.45776
571.81831 57.56647 267.19293
714.04973 149.96087 279.49713
823.51635 218.52691 287.78557
899.44885 262.20686 286.76745
943.16842 282.72513 272.70857
957.52631 284.25372 243.58494
945.97882 272.51455 199.01325
911.94829 253.68031 140.33111
858.47614 233.08818 70.622182
788.37079 214.27805 -5.3680439
704.67838 198.83975 -81.809812
611.26565 186.76719 -152.57834
513.32462 177.47424 -212.43145
417.17986 171.0658 -257.96382
329.60082 169.30002 -288.10998
256.80841 175.75878 -304.14784
203.33152 195.23585 -309.18037
171.31814 232.32672 -307.12837
160.43886 289.77313 -301.54701
168.28444 367.0576 -294.4134
191.0518 459.79749 -285.41288
224.19097 560.30052 -271.72446
262.68697 658.67172 -248.42929
301.01123 744.48487 -209.46853
333.1013 808.40574 -148.8863
352.73402 843.64719 -62.438101
354.32323 846.8516 51.260409
334.03309 818.38049 189.69641
290.45717 761.71641 346.44486
224.90656 682.238 511.65174
140.94207 585.97597 673.22336
43.499423 478.73247 818.25072
-62.123621 365.72942 934.54139
-170.85074 251.72239 1011.8882
-278.07559 141.35846 1043.2161
-379.23691 39.325573 1025.3628
-469.40634 -49.786574 959.29347
-543.17579 -122.07449 849.99831
-595.02217 -175.26324 706.21652
-620.02517 -209.60016 539.8697
-614.71405 -228.29125 365.16526
-577.62996 -237.18466 197.11918
-509.58425 -243.6713 49.457127
-413.33054 -254.99722 -67.573754
-292.8761 -276.59765 -149.25058
-152.87586 -310.87761 -197.31375
1.8281282 -356.66346 -219.6365
166.16923 -409.29057 -228.53143
334.82461 -461.2509 -238.14491
502.3585 -503.31671 -261.69264
663.37507 -525.74289 -308.99632
812.99092 -519.42936 -384.99465
946.85676 -476.82415 -489.50964
1061.3007 -392.80069 -617.86224
1153.0964 -265.27389 -762.08495
1219.3304 -95.775614 -912.10475
1257.6103 109.81898 -1056.5372
1266.411 341.26922 -1183.5696
1245.6112 584.41463 -1281.9842
1196.7146 822.6037 -1342.7289
1122.878 1038.7227 -1360.2497
1028.5726 1217.5566 -1333.3806
919.10081 1347.7753 -1265.3347
799.8736 1423.5437 -1162.7364
675.85289 1445.1269 -1034.0768
551.1407 1418.4856 -888.03642
428.82987 1353.6823 -732.19277
311.13242 1262.806 -572.798
199.44224 1157.694 -415.44008
94.477586 1047.7452 -265.86806
-3.6841048 938.49354 -130.45397
-95.411651 831.20281 -15.693998
-181.14739 723.76598 72.802697
-260.91412 612.45907 131.51674
-333.92961 493.97939 159.58699
-398.68968 367.38824 158.7693
-453.4122 235.34504 132.6995
-496.73926 104.30263 85.705323
-528.25715 -16.81826 21.838521
-548.7273 -118.84478 -55.548244
-560.1488 -194.67457 -143.57868
-565.38454 -241.06219 -239.25273
-567.60212 -259.24107 -338.82351
-569.57909 -254.38052 -437.62528
-573.1426 -234.20774 -530.0527
-578.87608 -207.33455 -609.96573
-586.03865 -181.54768 -671.28349
-592.75291 -162.75061 -708.70705
-596.21398 -154.6687 -718.36606
-593.10822 -159.10166 -698.28524
-580.08359 -176.38558 -648.47697
-554.29892 -205.67467 -570.83225
-513.91019 -244.92657 -468.69297
-458.37604 -290.71767 -346.33034
-388.48644 -338.29999 -208.52906
-306.11836 -382.01891 -60.316462
-213.53161 -416.20783 93.168325
-112.64793 -436.38676 246.82185
-4.5873078 -440.28284 395.56315
110.50244 -428.1847 534.45942
233.09056 -402.53984 658.97312
363.82388 -366.91751 765.41605
502.96626 -324.78448 851.35212
649.98303 -278.4812 916.02862
803.36617 -228.64178 960.48464
960.61301 -174.49206 987.4225
1118.1408 -114.57023 1000.6716
1271.1195 -47.746073 1004.4765
1413.016 26.219554 1002.6014
1535.3465 106.46102 997.61394
1627.9048 190.99816 990.52231
1679.6093 277.15929 980.83485
1680.0577 362.04124 966.91265
1621.3795 443.2332 946.40109
1499.9723 519.31387 916.74869
1317.6827 590.13537 875.68631
1082.031 656.58299 821.65002
805.60477 720.01404 754.04939
504.70912 781.79788 673.49246
197.62635 842.64762 581.5909
-97.298633 901.73933 480.8151
-363.48893 956.13875 374.10553
-587.58362 1000.8224 264.21283
-760.58875 1029.1462 153.17717
-878.56995 1033.989 41.826138
-942.62881 1008.9859 -70.220083
-958.19926 949.85228 -184.32424
-933.45437 855.44477 -302.2924
-877.62622 728.02435 -425.82693
-799.06748 572.61131 -555.8757
-704.05951 395.95706 -692.30451
-596.27568 205.34175 -833.7572
-477.00478 8.0301242 -977.95393
-345.9074 -188.78358 -1121.8767
-202.24134 -377.85872 -1261.9666
-46.03042 -551.62965 -1394.1648
120.94316 -702.36208 -1513.7613
294.66101 -822.83003 -1615.3329
468.94638 -907.19881 -1693.0732
635.95909 -952.16231 -1741.3276
786.8442 -957.4114 -1755.6115
912.56423 -925.58599 -1733.3154
1004.6428 -861.6775 -1674.3951
1055.8502 -772.12958 -1581.2764
1060.8844 -663.82657 -1458.3936
1016.9711 -543.22892 -1311.1994
924.30681 -415.93264 -1145.08
786.31561 -286.615 -964.29919
609.4059 -159.19934 -771.54928
402.45088 -36.936985 -568.00443
176.12629 77.452664 -353.84798
-57.785111 181.84089 -129.23572
-286.83947 274.83554 104.84497
-498.47922 355.84957 345.70022
-680.47368 425.11252 588.36838
-821.35959 483.46745 825.59401
-911.14925 531.83539 1048.2668
-942.16446 570.82092 1246.4778
-910.11769 600.49361 1411.0109
-815.0892 620.49111 1534.7544
-662.13654 630.44172 1613.9789
-461.24603 630.36465 1648.8133
-226.58157 620.76753 1642.8286
24.975365 602.42528 1601.935
275.48248 575.95627 1532.6741
507.67918 541.13057 1440.6282
706.64898 496.65581 1329.3534
861.18599 440.21819 1200.1014
964.81849 369.18998 1052.5511
1016.0836 281.61829 885.95704
1018.1606 177.44103 700.55341
978.08978 59.080113 498.67731
905.59547 -68.286442 285.1975
811.89767 -197.38209 67.377517
708.3162 -319.79295 -145.8172
604.83652 -427.34919 -344.95423
509.05425 -513.00604 -521.37801
425.44385 -571.35943 -668.78177
355.37104 -598.70198 -784.29567
297.55743 -592.82126 -868.92879
248.82007 -553.00671 -927.06096
204.92057 -480.50472 -964.9344
161.27487 -379.33998 -988.77264
113.77489 -256.83865 -1003.3054
59.475528 -123.08071 -1011.3284
-2.5780119 10.341568 -1013.9581
-70.840846 131.85858 -1011.1536
-140.9404 231.16876 -1002.1139
-206.0318 300.59175 -985.51463
-257.87791 336.23525 -959.89856
-288.50031 338.67342 -923.88271
-291.60399 312.45163 -876.27753
-263.63646 264.83351 -816.02516
-203.95434 204.05026 -742.18869
-114.42476 137.85731 -654.17761
0.79790259 72.475467 -552.32455
135.47856 11.956723 -438.4442
281.30949 -42.016046 -316.01577
428.18773 -89.977751 -190.00427
565.08248 -134.39679 -65.804586
681.29195 -179.06243 51.794401
768.24713 -228.28926 159.87133
821.354 -285.7844 257.93699
841.03769 -353.70156 347.9667
832.36795 -432.03426 433.58666
803.41756 -518.46942 519.00046
762.87332 -608.51809 608.0301
717.6946 -696.09252 703.63032
671.90702 -774.19979 807.91528
626.87471 -835.72306 922.24363
582.696 -874.09255 1047.2354
539.9036 -884.04286 1182.2923
500.30591 -862.42929 1325.247
467.17608 -808.91305 1472.0263
444.43193 -726.32938 1616.7564
435.39773 -620.50073 1752.1721
441.32113 -499.4234 1870.4095
460.47139 -372.22767 1963.9954
488.46747 -247.92085 2026.9473
519.44085 -134.3992 2055.7456
547.8124 -37.666994 2049.8818
569.48177 38.543664 2011.7898
582.39575 92.981326 1946.1437
586.09849 126.72655 1858.492
580.79469 142.82882 1753.8248
566.31243 145.63448 1635.1234
541.39802 139.84845 1502.5871
503.85 129.73286 1353.5689
451.39412 118.51781 1183.3304
382.99064 108.26865 986.53498
300.03819 100.11205 759.05451
206.68179 94.508614 499.56459
108.99599 91.633289 210.74056
13.368487 91.403847 -100.60377
-75.146478 93.443686 -424.13552
-153.75898 96.774655 -747.21984
-221.93388 99.569348 -1056.3043
-280.42982 98.963883 -1338.1977
-330.20328 91.424647 -1581.3332
-371.16805 73.571414 -1776.592
-401.47073 43.257118 -1917.8225
-417.47438 0.69926693 -2002.0965
-414.58317 -51.045536 -2029.6211
-388.53906 -105.9399 -2003.2297
-336.68774 -155.74545 -1927.7223
-258.62797 -191.48839 -1808.8481
-156.04739 -205.55174 -1652.2507
-32.082192 -193.58194 -1462.8009
109.29977 -155.61612 -1244.433
263.81121 -95.894533 -1000.5278
427.13173 -21.683905 -734.56129
594.87661 58.654655 -450.67432
762.4985 137.50047 -154.36669
925.1221 209.24383 147.23162
1077.759 270.5096 445.33272
1215.7787 319.46657 729.85332
1335.531 354.63256 990.11994
1434.7326 374.15178 1215.7202
1512.4528 375.88258 1397.4654
1568.6498 358.0051 1528.3185
1603.4819 319.90668 1604.3331
1616.6778 262.60483 1625.2227
1607.05 188.60089 1594.5498
1572.5994 101.38069 1519.071
1510.8876 4.8698113 1407.805
1419.6891 -96.802729 1270.9589
1297.4496 -199.25339 1118.8308
1143.6923 -297.81789 961.0324
959.13207 -387.98627 805.95244
745.78565 -465.9906 660.69566
507.1369 -529.65613 531.04832
248.34921 -579.08143 421.29321
-23.617098 -616.6108 333.90768
-300.05618 -646.1697 269.05041
-570.89282 -672.13287 224.53371
-825.50333 -698.0012 196.2319
-1053.7209 -725.44818 178.78629
-1246.6468 -753.92804 166.56771
-1397.5364 -780.79797 154.50082
-1502.3433 -801.89301 138.54233
-1559.8516 -812.34784 115.87327
-1571.4087 -807.69996 84.600266
-1540.0869 -785.02057 43.360116
-1469.7815 -743.93912 -9.2968512
-1364.3128 -687.09249 -75.102984
-1226.9166 -620.04436 -156.15177
-1060.4204 -550.17103 -254.56644
-867.78022 -485.04843 -372.00451
-652.90124 -430.54846 -509.2954
-421.07816 -389.36445 -665.91187
-178.91066 -360.23939 -839.73878
66.331161 -338.11481 -1026.8366
307.70684 -315.14244 -1221.6362
539.40528 -282.36207 -1417.2361
757.06083 -231.53104 -1606.1027
957.50484 -156.67519 -1780.7356
1137.886 -55.050227 -1934.201
1294.8229 72.695197 -2060.2357
1423.8654 222.89364 -2153.0955
1519.6235 389.70868 -2207.1626
1576.4558 566.06548 -2216.7751
1589.6958 744.38556 -2176.1708
1556.9943 916.99732 -2080.1205
1479.209 1076.2485 -1924.6378
1360.7125 1214.3748 -1707.9831
1209.0071 1323.725 -1431.6696
1033.621 1397.0779 -1101.1908
845.03732 1428.6499 -726.39356
653.80439 1415.1561 -321.17141
469.86219 1357.1254 97.440118
302.17955 1259.599 510.73882
158.48825 1131.9697 900.17381
44.981102 986.57083 1249.5281
-34.380392 836.23178 1546.9048
-78.87705 691.53911 1785.9382
-91.949907 559.26014 1965.8691
-81.398915 441.80191 2090.3405
-58.408318 337.99285 2165.6393
-35.360297 244.50884 2198.3203
-23.13336 157.43457 2193.3531
-28.643688 73.509206 2152.8351
-53.560835 -9.1088201 2076.0633
-94.613669 -90.665679 1960.8119
-145.45808 -170.08923 1805.1847
-199.19885 -245.40004 1609.2412
-250.77979 -314.25971 1375.735
-298.40339 -374.39804 1110.0799
-343.6847 -423.86764 819.92286
-390.60496 -461.28046 514.84048
-443.82416 -485.97032 205.98844
-506.86978 -498.19759 -94.365386
-580.84349 -499.58889 -373.76722
